Student,Subject,Status
Eve Magenta,Geography,FAILED
Eve Magenta,Economics,PASSED
Eve Magenta,Art,FAILED
Eve Magenta,Psychology,FAILED
Eve Magenta,Mathematics,FAILED
Eve Magenta,Biology,PASSED
Eve Magenta,History,PASSED
Eve Magenta,Statistics,PASSED
Eve Magenta,Physics,FAILED
Eve Magenta,English,PASSED
Eve Magenta,Chemistry,PASSED
Eve Magenta,Sociology,PASSED
Eve Magenta,Music,FAILED
Eve Magenta,Computer Science,PASSED
Eve Magenta,Philosophy,FAILED
Quincy Brown,Geography,FAILED
Quincy Brown,Economics,PASSED
Quincy Brown,Art,PASSED
Quincy Brown,Psychology,PASSED
Quincy Brown,Biology,PASSED
Quincy Brown,Mathematics,FAILED
Quincy Brown,History,PASSED
Quincy Brown,Statistics,PASSED
Quincy Brown,Physics,FAILED
Quincy Brown,English,PASSED
Quincy Brown,Chemistry,PASSED
Quincy Brown,Sociology,PASSED
Quincy Brown,Music,FAILED
Quincy Brown,Computer Science,FAILED
Quincy Brown,Philosophy,FAILED
Eve Yellow,Geography,FAILED
Eve Yellow,Economics,PASSED
Eve Yellow,Art,FAILED
Eve Yellow,Psychology,PASSED
Eve Yellow,Mathematics,PASSED
Eve Yellow,Biology,PASSED
Eve Yellow,History,FAILED
Eve Yellow,Statistics,PASSED
Eve Yellow,Physics,FAILED
Eve Yellow,English,PASSED
Eve Yellow,Chemistry,PASSED
Eve Yellow,Sociology,PASSED
Eve Yellow,Music,PASSED
Eve Yellow,Computer Science,FAILED
Eve Yellow,Philosophy,PASSED
Dana Beige,Economics,PASSED
Dana Beige,Geography,FAILED
Dana Beige,Art,FAILED
Dana Beige,Psychology,PASSED
Dana Beige,Mathematics,FAILED
Dana Beige,Biology,PASSED
Dana Beige,History,FAILED
Dana Beige,Statistics,PASSED
Dana Beige,Physics,FAILED
Dana Beige,English,PASSED
Dana Beige,Chemistry,PASSED
Dana Beige,Sociology,FAILED
Dana Beige,Music,FAILED
Dana Beige,Computer Science,FAILED
Dana Beige,Philosophy,PASSED
Frank Yellow,Geography,FAILED
Frank Yellow,Economics,PASSED
Frank Yellow,Art,FAILED
Frank Yellow,Psychology,PASSED
Frank Yellow,Mathematics,FAILED
Frank Yellow,Biology,PASSED
Frank Yellow,History,PASSED
Frank Yellow,Statistics,PASSED
Frank Yellow,Physics,FAILED
Frank Yellow,English,FAILED
Frank Yellow,Chemistry,PASSED
Frank Yellow,Sociology,PASSED
Frank Yellow,Music,FAILED
Frank Yellow,Computer Science,PASSED
Frank Yellow,Philosophy,PASSED
Rita Teal,Economics,PASSED
Rita Teal,Geography,FAILED
Rita Teal,Art,FAILED
Rita Teal,Psychology,PASSED
Rita Teal,Biology,PASSED
Rita Teal,Mathematics,FAILED
Rita Teal,History,PASSED
Rita Teal,Statistics,PASSED
Rita Teal,Physics,FAILED
Rita Teal,English,FAILED
Rita Teal,Chemistry,PASSED
Rita Teal,Sociology,PASSED
Rita Teal,Music,FAILED
Rita Teal,Computer Science,FAILED
Rita Teal,Philosophy,PASSED
Sam Beige,Economics,PASSED
Sam Beige,Geography,FAILED
Sam Beige,Art,PASSED
Sam Beige,Psychology,FAILED
Sam Beige,Mathematics,FAILED
Sam Beige,Biology,PASSED
Sam Beige,History,PASSED
Sam Beige,Statistics,PASSED
Sam Beige,Physics,FAILED
Sam Beige,English,FAILED
Sam Beige,Chemistry,PASSED
Sam Beige,Sociology,PASSED
Sam Beige,Music,FAILED
Sam Beige,Computer Science,FAILED
Sam Beige,Philosophy,PASSED
Quincy Green,Economics,PASSED
Quincy Green,Geography,FAILED
Quincy Green,Art,FAILED
Quincy Green,Psychology,PASSED
Quincy Green,Mathematics,FAILED
Quincy Green,Biology,PASSED
Quincy Green,History,FAILED
Quincy Green,Statistics,PASSED
Quincy Green,Physics,FAILED
Quincy Green,English,PASSED
Quincy Green,Chemistry,PASSED
Quincy Green,Sociology,FAILED
Quincy Green,Music,FAILED
Quincy Green,Computer Science,FAILED
Quincy Green,Philosophy,PASSED
Kelly Gray,Geography,FAILED
Kelly Gray,Economics,PASSED
Kelly Gray,Art,FAILED
Kelly Gray,Psychology,PASSED
Kelly Gray,Mathematics,FAILED
Kelly Gray,Biology,PASSED
Kelly Gray,History,PASSED
Kelly Gray,Statistics,PASSED
Kelly Gray,Physics,FAILED
Kelly Gray,English,PASSED
Kelly Gray,Chemistry,PASSED
Kelly Gray,Sociology,PASSED
Kelly Gray,Music,FAILED
Kelly Gray,Computer Science,FAILED
Kelly Gray,Philosophy,PASSED
Paul Davis,Economics,PASSED
Paul Davis,Geography,FAILED
Paul Davis,Art,FAILED
Paul Davis,Psychology,FAILED
Paul Davis,Mathematics,FAILED
Paul Davis,Biology,PASSED
Paul Davis,History,PASSED
Paul Davis,Statistics,PASSED
Paul Davis,Physics,FAILED
Paul Davis,English,FAILED
Paul Davis,Chemistry,PASSED
Paul Davis,Sociology,FAILED
Paul Davis,Music,FAILED
Paul Davis,Computer Science,FAILED
Paul Davis,Philosophy,FAILED
Jack Johnson,Economics,PASSED
Jack Johnson,Geography,FAILED
Jack Johnson,Art,PASSED
Jack Johnson,Psychology,PASSED
Jack Johnson,Mathematics,FAILED
Jack Johnson,Biology,PASSED
Jack Johnson,History,PASSED
Jack Johnson,Statistics,PASSED
Jack Johnson,Physics,FAILED
Jack Johnson,English,FAILED
Jack Johnson,Chemistry,PASSED
Jack Johnson,Sociology,PASSED
Jack Johnson,Music,PASSED
Jack Johnson,Computer Science,FAILED
Jack Johnson,Philosophy,FAILED
Dana Johnson,Geography,FAILED
Dana Johnson,Economics,PASSED
Dana Johnson,Art,FAILED
Dana Johnson,Psychology,FAILED
Dana Johnson,Biology,PASSED
Dana Johnson,Mathematics,PASSED
Dana Johnson,History,FAILED
Dana Johnson,Statistics,PASSED
Dana Johnson,Physics,FAILED
Dana Johnson,English,PASSED
Dana Johnson,Chemistry,PASSED
Dana Johnson,Sociology,PASSED
Dana Johnson,Music,FAILED
Dana Johnson,Computer Science,FAILED
Dana Johnson,Philosophy,PASSED
Mona Black,Economics,PASSED
Mona Black,Geography,FAILED
Mona Black,Art,FAILED
Mona Black,Psychology,FAILED
Mona Black,Biology,PASSED
Mona Black,Mathematics,FAILED
Mona Black,History,FAILED
Mona Black,Statistics,PASSED
Mona Black,Physics,FAILED
Mona Black,English,PASSED
Mona Black,Chemistry,PASSED
Mona Black,Sociology,PASSED
Mona Black,Music,FAILED
Mona Black,Computer Science,FAILED
Mona Black,Philosophy,PASSED
Eve Davis,Geography,FAILED
Eve Davis,Economics,PASSED
Eve Davis,Art,FAILED
Eve Davis,Psychology,FAILED
Eve Davis,Biology,PASSED
Eve Davis,Mathematics,FAILED
Eve Davis,History,PASSED
Eve Davis,Statistics,PASSED
Eve Davis,Physics,PASSED
Eve Davis,English,PASSED
Eve Davis,Chemistry,PASSED
Eve Davis,Sociology,PASSED
Eve Davis,Music,PASSED
Eve Davis,Computer Science,FAILED
Eve Davis,Philosophy,FAILED
Bob Blue,Geography,FAILED
Bob Blue,Economics,PASSED
Bob Blue,Art,PASSED
Bob Blue,Psychology,FAILED
Bob Blue,Mathematics,FAILED
Bob Blue,Biology,PASSED
Bob Blue,History,FAILED
Bob Blue,Statistics,PASSED
Bob Blue,Physics,FAILED
Bob Blue,English,PASSED
Bob Blue,Chemistry,PASSED
Bob Blue,Sociology,FAILED
Bob Blue,Music,FAILED
Bob Blue,Computer Science,FAILED
Bob Blue,Philosophy,FAILED
Liam Yellow,Economics,PASSED
Liam Yellow,Geography,FAILED
Liam Yellow,Art,FAILED
Liam Yellow,Psychology,FAILED
Liam Yellow,Mathematics,FAILED
Liam Yellow,Biology,PASSED
Liam Yellow,History,FAILED
Liam Yellow,Statistics,PASSED
Liam Yellow,Physics,FAILED
Liam Yellow,English,PASSED
Liam Yellow,Chemistry,PASSED
Liam Yellow,Sociology,PASSED
Liam Yellow,Music,FAILED
Liam Yellow,Computer Science,PASSED
Liam Yellow,Philosophy,PASSED
Frank Magenta,Economics,PASSED
Frank Magenta,Geography,FAILED
Frank Magenta,Art,FAILED
Frank Magenta,Psychology,PASSED
Frank Magenta,Mathematics,FAILED
Frank Magenta,Biology,PASSED
Frank Magenta,History,PASSED
Frank Magenta,Statistics,PASSED
Frank Magenta,Physics,FAILED
Frank Magenta,English,FAILED
Frank Magenta,Chemistry,PASSED
Frank Magenta,Sociology,PASSED
Frank Magenta,Music,FAILED
Frank Magenta,Computer Science,FAILED
Frank Magenta,Philosophy,FAILED
Mona Gray,Economics,PASSED
Mona Gray,Geography,FAILED
Mona Gray,Art,FAILED
Mona Gray,Psychology,PASSED
Mona Gray,Biology,PASSED
Mona Gray,Mathematics,FAILED
Mona Gray,History,PASSED
Mona Gray,Statistics,PASSED
Mona Gray,Physics,PASSED
Mona Gray,English,PASSED
Mona Gray,Chemistry,PASSED
Mona Gray,Sociology,PASSED
Mona Gray,Music,FAILED
Mona Gray,Computer Science,FAILED
Mona Gray,Philosophy,PASSED
Bob Davis,Geography,FAILED
Bob Davis,Economics,PASSED
Bob Davis,Art,FAILED
Bob Davis,Psychology,PASSED
Bob Davis,Mathematics,PASSED
Bob Davis,Biology,PASSED
Bob Davis,History,PASSED
Bob Davis,Statistics,PASSED
Bob Davis,Physics,FAILED
Bob Davis,English,PASSED
Bob Davis,Chemistry,PASSED
Bob Davis,Sociology,PASSED
Bob Davis,Music,FAILED
Bob Davis,Computer Science,FAILED
Bob Davis,Philosophy,FAILED
Rita Cyan,Economics,PASSED
Rita Cyan,Geography,FAILED
Rita Cyan,Art,FAILED
Rita Cyan,Psychology,FAILED
Rita Cyan,Biology,PASSED
Rita Cyan,Mathematics,FAILED
Rita Cyan,History,FAILED
Rita Cyan,Statistics,PASSED
Rita Cyan,Physics,FAILED
Rita Cyan,English,PASSED
Rita Cyan,Chemistry,PASSED
Rita Cyan,Sociology,PASSED
Rita Cyan,Music,FAILED
Rita Cyan,Computer Science,FAILED
Rita Cyan,Philosophy,FAILED
Nick Green,Geography,FAILED
Nick Green,Economics,PASSED
Nick Green,Art,FAILED
Nick Green,Psychology,PASSED
Nick Green,Biology,PASSED
Nick Green,Mathematics,FAILED
Nick Green,History,FAILED
Nick Green,Statistics,PASSED
Nick Green,Physics,FAILED
Nick Green,English,FAILED
Nick Green,Chemistry,PASSED
Nick Green,Sociology,FAILED
Nick Green,Music,FAILED
Nick Green,Computer Science,FAILED
Nick Green,Philosophy,FAILED
Nick Blue,Geography,FAILED
Nick Blue,Economics,PASSED
Nick Blue,Art,FAILED
Nick Blue,Psychology,PASSED
Nick Blue,Biology,PASSED
Nick Blue,Mathematics,FAILED
Nick Blue,History,PASSED
Nick Blue,Statistics,PASSED
Nick Blue,Physics,FAILED
Nick Blue,English,PASSED
Nick Blue,Chemistry,PASSED
Nick Blue,Sociology,PASSED
Nick Blue,Music,FAILED
Nick Blue,Computer Science,FAILED
Nick Blue,Philosophy,FAILED
Hank Beige,Geography,FAILED
Hank Beige,Economics,PASSED
Hank Beige,Art,FAILED
Hank Beige,Psychology,PASSED
Hank Beige,Biology,PASSED
Hank Beige,Mathematics,FAILED
Hank Beige,History,FAILED
Hank Beige,Statistics,PASSED
Hank Beige,Physics,FAILED
Hank Beige,English,PASSED
Hank Beige,Chemistry,PASSED
Hank Beige,Sociology,PASSED
Hank Beige,Music,FAILED
Hank Beige,Computer Science,FAILED
Hank Beige,Philosophy,PASSED
Mona Beige,Geography,FAILED
Mona Beige,Economics,PASSED
Mona Beige,Art,FAILED
Mona Beige,Psychology,PASSED
Mona Beige,Mathematics,FAILED
Mona Beige,Biology,PASSED
Mona Beige,History,PASSED
Mona Beige,Statistics,PASSED
Mona Beige,Physics,FAILED
Mona Beige,English,PASSED
Mona Beige,Chemistry,PASSED
Mona Beige,Sociology,PASSED
Mona Beige,Music,FAILED
Mona Beige,Computer Science,FAILED
Mona Beige,Philosophy,PASSED
Paul White,Geography,FAILED
Paul White,Economics,PASSED
Paul White,Art,FAILED
Paul White,Psychology,FAILED
Paul White,Mathematics,PASSED
Paul White,Biology,PASSED
Paul White,History,PASSED
Paul White,Statistics,PASSED
Paul White,Physics,FAILED
Paul White,English,PASSED
Paul White,Chemistry,PASSED
Paul White,Sociology,PASSED
Paul White,Music,PASSED
Paul White,Computer Science,FAILED
Paul White,Philosophy,PASSED
Alice Azure,Geography,FAILED
Alice Azure,Economics,PASSED
Alice Azure,Art,FAILED
Alice Azure,Psychology,PASSED
Alice Azure,Mathematics,FAILED
Alice Azure,Biology,PASSED
Alice Azure,History,PASSED
Alice Azure,Statistics,PASSED
Alice Azure,Physics,PASSED
Alice Azure,English,PASSED
Alice Azure,Chemistry,PASSED
Alice Azure,Sociology,PASSED
Alice Azure,Music,FAILED
Alice Azure,Computer Science,FAILED
Alice Azure,Philosophy,FAILED
Jack Red,Economics,PASSED
Jack Red,Geography,FAILED
Jack Red,Art,FAILED
Jack Red,Psychology,PASSED
Jack Red,Mathematics,FAILED
Jack Red,Biology,PASSED
Jack Red,History,PASSED
Jack Red,Statistics,PASSED
Jack Red,Physics,FAILED
Jack Red,English,PASSED
Jack Red,Chemistry,PASSED
Jack Red,Sociology,FAILED
Jack Red,Music,FAILED
Jack Red,Computer Science,PASSED
Jack Red,Philosophy,PASSED
Charlie Yellow,Geography,FAILED
Charlie Yellow,Economics,PASSED
Charlie Yellow,Art,FAILED
Charlie Yellow,Psychology,PASSED
Charlie Yellow,Biology,PASSED
Charlie Yellow,Mathematics,FAILED
Charlie Yellow,History,PASSED
Charlie Yellow,Statistics,PASSED
Charlie Yellow,Physics,FAILED
Charlie Yellow,English,PASSED
Charlie Yellow,Chemistry,PASSED
Charlie Yellow,Sociology,PASSED
Charlie Yellow,Music,FAILED
Charlie Yellow,Computer Science,FAILED
Charlie Yellow,Philosophy,FAILED
Charlie Green,Geography,FAILED
Charlie Green,Economics,PASSED
Charlie Green,Art,FAILED
Charlie Green,Psychology,PASSED
Charlie Green,Mathematics,FAILED
Charlie Green,Biology,PASSED
Charlie Green,History,FAILED
Charlie Green,Statistics,PASSED
Charlie Green,Physics,PASSED
Charlie Green,English,FAILED
Charlie Green,Chemistry,PASSED
Charlie Green,Sociology,PASSED
Charlie Green,Music,FAILED
Charlie Green,Computer Science,FAILED
Charlie Green,Philosophy,FAILED
Sam Johnson,Economics,PASSED
Sam Johnson,Geography,FAILED
Sam Johnson,Art,FAILED
Sam Johnson,Psychology,PASSED
Sam Johnson,Biology,PASSED
Sam Johnson,Mathematics,FAILED
Sam Johnson,History,PASSED
Sam Johnson,Statistics,PASSED
Sam Johnson,Physics,FAILED
Sam Johnson,English,PASSED
Sam Johnson,Chemistry,PASSED
Sam Johnson,Sociology,FAILED
Sam Johnson,Music,FAILED
Sam Johnson,Computer Science,FAILED
Sam Johnson,Philosophy,PASSED
Nick Azure,Economics,PASSED
Nick Azure,Geography,FAILED
Nick Azure,Art,PASSED
Nick Azure,Psychology,PASSED
Nick Azure,Mathematics,PASSED
Nick Azure,Biology,PASSED
Nick Azure,History,PASSED
Nick Azure,Statistics,PASSED
Nick Azure,Physics,FAILED
Nick Azure,English,PASSED
Nick Azure,Chemistry,PASSED
Nick Azure,Sociology,PASSED
Nick Azure,Music,PASSED
Nick Azure,Computer Science,FAILED
Nick Azure,Philosophy,PASSED
Charlie Red,Economics,PASSED
Charlie Red,Geography,FAILED
Charlie Red,Art,FAILED
Charlie Red,Psychology,PASSED
Charlie Red,Biology,PASSED
Charlie Red,Mathematics,FAILED
Charlie Red,History,PASSED
Charlie Red,Statistics,PASSED
Charlie Red,Physics,FAILED
Charlie Red,English,PASSED
Charlie Red,Chemistry,PASSED
Charlie Red,Sociology,FAILED
Charlie Red,Music,FAILED
Charlie Red,Computer Science,FAILED
Charlie Red,Philosophy,PASSED
Frank White,Economics,PASSED
Frank White,Geography,FAILED
Frank White,Art,FAILED
Frank White,Psychology,PASSED
Frank White,Mathematics,FAILED
Frank White,Biology,PASSED
Frank White,History,PASSED
Frank White,Statistics,PASSED
Frank White,Physics,FAILED
Frank White,English,PASSED
Frank White,Chemistry,PASSED
Frank White,Sociology,PASSED
Frank White,Music,FAILED
Frank White,Computer Science,PASSED
Frank White,Philosophy,PASSED
Eve Azure,Geography,FAILED
Eve Azure,Economics,PASSED
Eve Azure,Art,FAILED
Eve Azure,Psychology,FAILED
Eve Azure,Biology,PASSED
Eve Azure,Mathematics,FAILED
Eve Azure,History,FAILED
Eve Azure,Statistics,PASSED
Eve Azure,Physics,FAILED
Eve Azure,English,PASSED
Eve Azure,Chemistry,PASSED
Eve Azure,Sociology,FAILED
Eve Azure,Music,FAILED
Eve Azure,Computer Science,FAILED
Eve Azure,Philosophy,PASSED
Dana Azure,Geography,FAILED
Dana Azure,Economics,PASSED
Dana Azure,Art,FAILED
Dana Azure,Psychology,PASSED
Dana Azure,Mathematics,FAILED
Dana Azure,Biology,PASSED
Dana Azure,History,FAILED
Dana Azure,Statistics,PASSED
Dana Azure,Physics,PASSED
Dana Azure,English,FAILED
Dana Azure,Chemistry,PASSED
Dana Azure,Sociology,PASSED
Dana Azure,Music,FAILED
Dana Azure,Computer Science,PASSED
Dana Azure,Philosophy,PASSED
Frank Brown,Geography,FAILED
Frank Brown,Economics,PASSED
Frank Brown,Art,FAILED
Frank Brown,Psychology,PASSED
Frank Brown,Biology,PASSED
Frank Brown,Mathematics,FAILED
Frank Brown,History,PASSED
Frank Brown,Statistics,PASSED
Frank Brown,Physics,FAILED
Frank Brown,English,PASSED
Frank Brown,Chemistry,PASSED
Frank Brown,Sociology,PASSED
Frank Brown,Music,FAILED
Frank Brown,Computer Science,FAILED
Frank Brown,Philosophy,FAILED
Charlie Blue,Geography,FAILED
Charlie Blue,Economics,PASSED
Charlie Blue,Art,FAILED
Charlie Blue,Psychology,PASSED
Charlie Blue,Mathematics,FAILED
Charlie Blue,Biology,PASSED
Charlie Blue,History,FAILED
Charlie Blue,Statistics,PASSED
Charlie Blue,Physics,FAILED
Charlie Blue,English,PASSED
Charlie Blue,Chemistry,PASSED
Charlie Blue,Sociology,PASSED
Charlie Blue,Music,FAILED
Charlie Blue,Computer Science,FAILED
Charlie Blue,Philosophy,FAILED
Quincy Cyan,Economics,PASSED
Quincy Cyan,Geography,FAILED
Quincy Cyan,Art,FAILED
Quincy Cyan,Psychology,FAILED
Quincy Cyan,Biology,PASSED
Quincy Cyan,Mathematics,FAILED
Quincy Cyan,History,PASSED
Quincy Cyan,Statistics,PASSED
Quincy Cyan,Physics,FAILED
Quincy Cyan,English,FAILED
Quincy Cyan,Chemistry,PASSED
Quincy Cyan,Sociology,FAILED
Quincy Cyan,Music,FAILED
Quincy Cyan,Computer Science,FAILED
Quincy Cyan,Philosophy,FAILED
Dana Magenta,Geography,FAILED
Dana Magenta,Economics,PASSED
Dana Magenta,Art,FAILED
Dana Magenta,Psychology,FAILED
Dana Magenta,Biology,PASSED
Dana Magenta,Mathematics,FAILED
Dana Magenta,History,PASSED
Dana Magenta,Statistics,PASSED
Dana Magenta,Physics,PASSED
Dana Magenta,English,FAILED
Dana Magenta,Chemistry,PASSED
Dana Magenta,Sociology,PASSED
Dana Magenta,Music,FAILED
Dana Magenta,Computer Science,FAILED
Dana Magenta,Philosophy,PASSED
Grace White,Geography,FAILED
Grace White,Economics,PASSED
Grace White,Art,FAILED
Grace White,Psychology,PASSED
Grace White,Biology,PASSED
Grace White,Mathematics,FAILED
Grace White,History,PASSED
Grace White,Statistics,PASSED
Grace White,Physics,FAILED
Grace White,English,PASSED
Grace White,Chemistry,PASSED
Grace White,Sociology,FAILED
Grace White,Music,FAILED
Grace White,Computer Science,FAILED
Grace White,Philosophy,FAILED
Ivy Cyan,Economics,PASSED
Ivy Cyan,Geography,FAILED
Ivy Cyan,Art,FAILED
Ivy Cyan,Psychology,PASSED
Ivy Cyan,Mathematics,FAILED
Ivy Cyan,Biology,PASSED
Ivy Cyan,History,PASSED
Ivy Cyan,Statistics,PASSED
Ivy Cyan,Physics,FAILED
Ivy Cyan,English,FAILED
Ivy Cyan,Chemistry,PASSED
Ivy Cyan,Sociology,PASSED
Ivy Cyan,Music,FAILED
Ivy Cyan,Computer Science,FAILED
Ivy Cyan,Philosophy,PASSED
